Oyster Bay - OYB,,,Data missing from 2003 - day 163 1000 to 176 1000,,,,,,,,,,,,,,
,,,Data missing from 2007 -  day 229 to day 257,,,,,,,,,,,,,,
Column Headings applicable to the hourly data output ID 60,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
ID,Year,Day,Hour,Mean,Mean,Mean,Total,Mean,Min,Mean,Min,Mean,Mean,Mean,Total,GDD,GDD
,,,,Temp,RH,LeafWetness,Rain,Grass Temp,Grass Temp,Soil Temp,Soil Temp,Solar Rad,Wind Speed,Wind Dir,PET,>10,1-Sep
,,,,°C,%,%,mm,°C,°C,°C,°C,W/m2,m/sec,deg N,mm,,
60,2019,227,900,2.582,88,92,0.2,-0.348,-1.422,7.26,7.26,184.1,0.639,228.5,0.046,,
60,2019,227,1000,6.053,78.6,6.579,0,4.687,-0.348,7.2,7.2,313.8,1.217,227,0.1,,
60,2019,227,1100,9.13,69.13,0.05,0,7.29,4.687,7.15,7.15,412.2,1.815,241.3,0.161,,
60,2019,227,1200,12.5,55.69,0.011,0,10.46,7.29,7.13,7.13,492.6,0.621,254.6,0.229,,
60,2019,227,1300,13.68,49.26,0,0,11.89,10.46,7.15,7.13,527.3,0.843,308.4,0.258,,
60,2019,227,1400,14.39,50.62,0,0,10.26,10.26,7.2,7.15,507,0.683,12.19,0.249,,
60,2019,227,1500,15.27,50.18,0.002,0,9.04,9.04,7.28,7.2,435.4,0.706,67.96,0.212,,
60,2019,227,1600,14.98,51.1,0.005,0,7.71,7.71,7.38,7.28,320.1,0.946,358.6,0.148,,
60,2019,227,1700,13.97,54.77,0.004,0,5.759,5.759,7.46,7.38,174.9,1.27,10.08,0.065,,
60,2019,227,1800,11.35,63.91,0.186,0,2.094,2.094,7.55,7.46,32.44,0.685,60.88,0,,
60,2019,227,1900,8.12,78,0.885,0,0.871,0.871,7.6,7.55,0.483,0.393,92,0,,
60,2019,227,2000,6.393,84.1,3.037,0,0.302,0.246,7.62,7.6,0,0.07,175.7,0,,
60,2019,227,2100,4.74,89.4,10.58,0,1.288,0.302,7.6,7.6,0,0.693,221.8,0,,
60,2019,227,2200,3.936,89.9,20.56,0,-0.194,-0.194,7.58,7.58,0,0.534,229.2,0,,
60,2019,227,2300,2.595,93.2,64.77,0,-0.716,-0.746,7.54,7.54,0,0.049,241.4,0,,
60,2019,227,2400,2.445,94.6,77.5,0,-0.317,-0.716,7.49,7.49,0,0.727,229.6,0,,
60,2019,228,100,1.871,94.7,81.6,0,-0.732,-0.732,7.42,7.42,0,0.768,232.5,0,,
60,2019,228,200,0.654,95.4,85,0,-1.589,-1.589,7.36,7.36,0,0.124,232,0,,
60,2019,228,300,0.577,95.8,93.5,0,-2.219,-2.219,7.31,7.31,0,0.259,229.7,0,,
60,2019,228,400,-0.101,96.2,82.1,0,-2.703,-2.703,7.24,7.24,0,0.311,226.6,0,,
60,2019,228,500,-0.014,96.4,73.1,0,-2.558,-2.703,7.18,7.18,0,0.4,243.9,0,,
60,2019,228,600,-0.428,96.3,63.51,0,-2.738,-2.738,7.11,7.11,0,0.226,219.2,0,,
60,2019,228,700,-0.907,96.2,54.68,0,-2.66,-2.738,7.04,7.04,0.028,0.219,239.6,0,,
60,2019,228,800,0.262,95.8,81.7,0,-2.021,-2.66,6.968,6.968,28.23,0.215,260.7,0,,
60,2019,228,900,1.968,90.3,100.2,0,0.11,-2.021,6.901,6.901,80.8,0.299,261.4,0,,
60,2019,228,1000,5.923,78.4,74.3,0,4.336,0.11,6.835,6.835,122.3,1.358,253.3,0.055,,
60,2019,228,1100,10.44,59.67,0.079,0,5.019,4.336,6.785,6.785,134.6,3.352,247.9,0.108,,
60,2019,228,1200,11.06,59.61,0.05,0,5.925,5.019,6.777,6.774,159.7,3.636,268.8,0.123,,
60,2019,228,1300,11.82,58.81,0.05,0,6.482,5.925,6.791,6.775,195.5,3.435,249.8,0.138,,
60,2019,228,1400,12.13,54.94,0.05,0,6.06,6.06,6.825,6.791,154.6,4.493,263,0.143,,
60,2019,228,1500,12.37,54.53,0.05,0,7.5,6.037,6.871,6.825,124.6,3.309,282.1,0.121,,
60,2019,228,1600,15.27,48.17,0.034,0,9.14,7.5,6.931,6.871,381.1,3.972,249.2,0.222,,
60,2019,228,1700,14.66,49.01,0.012,0,6.86,6.86,6.998,6.931,165.8,3.369,247.9,0.115,,
60,2019,228,1800,11.78,60.34,0.052,0,5.004,5.004,7.07,6.998,17.04,3.224,254.2,0.021,,
60,2019,228,1900,10.54,65.23,0.079,0,4.64,4.234,7.13,7.07,0.503,2.126,275.4,0,,
60,2019,228,2000,10.23,66.97,0.154,0,4.2,4.142,7.18,7.13,0,1.749,258.1,0,,
60,2019,228,2100,10.42,66.52,0.118,0,4.94,4.2,7.21,7.18,0,2.622,246.5,0,,
60,2019,228,2200,10.63,67.11,0.14,0,5.391,4.94,7.23,7.2,0,3.229,243.1,0,,
60,2019,228,2300,10.75,64.54,0.052,0,5.018,4.969,7.26,7.23,0,3.138,234.9,0,,
60,2019,228,2400,10.19,64.83,0.059,0,4.747,4.73,7.27,7.25,0,3.709,250.6,0.002,,
60,2019,229,100,9.32,69.06,0.217,0,3.711,3.711,7.3,7.27,0,2.434,242.5,0,,
60,2019,229,200,8.64,71.1,0.305,0,3.532,2.517,7.31,7.29,0,0.627,263.6,0,,
60,2019,229,300,10.46,65.05,0.155,0,5.153,3.532,7.32,7.31,0,1.457,294,0,,
60,2019,229,400,10.34,66.94,0.377,0,4.764,4.759,7.33,7.32,0,0.498,181.2,0,,
60,2019,229,500,9.34,73.4,0.917,0,4.722,4.722,7.33,7.32,0,0.326,142.3,0,,
60,2019,229,600,9.36,75.3,0.327,0,4.754,4.706,7.35,7.33,0,0.046,160,0,,
60,2019,229,700,9.45,76.7,0.528,0,4.709,4.709,7.35,7.35,0,0.081,240.6,0,,
60,2019,229,800,8.55,81.9,0.651,0,5.086,4.709,7.37,7.35,4.858,0.021,221.6,0,,
60,2019,229,900,9.32,81.4,11.99,0,6.396,5.086,7.38,7.37,32.32,0.269,187.4,0,,
60,2019,229,1000,9.98,85.7,43.05,0,6.79,6.396,7.4,7.38,58.02,0.39,89.3,0.024,,
60,2019,229,1100,9.38,87.1,90,1.8,5.382,5.382,7.42,7.4,38.32,3.116,37.25,0.026,,
60,2019,229,1200,7.17,92.8,78.2,3.8,4.332,4.332,7.46,7.42,21.66,3.527,31.42,0.011,,
60,2019,229,1300,6.208,91.7,73.5,5.6,3.975,3.975,7.48,7.46,28.15,2.616,37.03,0.012,,
60,2019,229,1400,5.758,92.3,74.1,4.8,3.911,3.881,7.48,7.48,32.05,1.217,353.9,0.01,,
60,2019,229,1500,5.959,93.2,81.3,1.4,4.828,3.911,7.46,7.46,40.11,0.116,354,0.011,,
60,2019,229,1600,5.841,90.3,86.1,0.2,4.753,4.753,7.44,7.44,56.33,0.126,339.2,0.019,,
60,2019,229,1700,6.083,89.3,88.1,0,4.878,4.722,7.44,7.43,51.92,0.001,10.66,0.016,,
60,2019,229,1800,6.072,90.1,85.8,0.2,3.719,3.719,7.44,7.43,15.03,0.426,61.71,0,,
60,2019,229,1900,6.036,86.3,50.01,0,3.007,3.007,7.44,7.43,0.302,1.13,29.64,0,,
60,2019,229,2000,5.394,84.6,0.605,0,2.472,2.463,7.43,7.43,0,0.299,67.69,0,,
60,2019,229,2100,4.79,89.1,2.296,0,1.574,1.574,7.42,7.42,0,0.037,223,0,,
60,2019,229,2200,3.706,92.8,23.47,0,-0.158,-0.158,7.41,7.41,0,0.059,206.1,0,,
60,2019,229,2300,1.854,94.6,46.07,0,-0.851,-0.851,7.38,7.38,0,0.008,212.9,0,,
60,2019,229,2400,0.679,95.6,62.08,0,-0.98,-1.007,7.34,7.34,0,0.134,218.2,0,,
60,2019,230,100,-0.064,96.5,32.03,0,-1.025,-1.164,7.28,7.28,0,0.344,227.9,0,,
60,2019,230,200,-0.631,96.6,11.17,0,-1.565,-1.565,7.22,7.22,0,0.249,224.3,0,,
60,2019,230,300,-0.885,96.7,12.73,0,-2.33,-2.361,7.16,7.16,0,0.502,224.3,0,,
60,2019,230,400,0.355,96.9,81.7,0,-1.784,-2.33,7.1,7.1,0,1.948,225.4,0,,
60,2019,230,500,0.31,97.1,94.5,0,-1.398,-1.784,7.02,7.02,0,1.575,231.3,0,,
60,2019,230,600,0.076,97.3,94.7,0,-1.363,-1.398,6.96,6.96,0,1.559,236.7,0,,
60,2019,230,700,-0.257,97.5,80.6,0,-1.571,-1.609,6.9,6.9,0.036,2.197,228.9,0,,
60,2019,230,800,-0.603,97.7,27.07,0,-1.47,-1.733,6.845,6.845,9.06,1.957,224.1,0,,
60,2019,230,900,0.026,97.7,82.1,0,-1.072,-1.47,6.786,6.786,106.9,1.618,227.4,0.028,,
60,2019,230,1000,2.317,96.1,46.6,0.2,2.223,-1.072,6.725,6.725,278.4,1.606,246.1,0.068,,
60,2019,230,1100,5.226,82.1,0.054,0,6.318,2.223,6.675,6.675,440.1,1.677,256.2,0.138,,
60,2019,230,1200,8.64,62.34,0.025,0,9.02,6.318,6.649,6.649,487.2,0.875,17.05,0.199,,
60,2019,230,1300,9.29,58.8,0.002,0,7.32,7.11,6.676,6.649,462.4,2.803,52.71,0.195,,
60,2019,230,1400,9.82,59.28,0.004,0,6.474,6.365,6.719,6.673,533.7,4.313,65.8,0.214,,
60,2019,230,1500,9.39,59.99,0.008,0,5.233,4.998,6.783,6.719,423,4.419,63.11,0.174,,
60,2019,230,1600,8.52,60.69,0.035,0,4.156,4.156,6.839,6.783,186.4,3.881,56.28,0.106,,
60,2019,230,1700,8.43,61.83,0.05,0,3.321,3.321,6.878,6.839,181.4,3.575,63.56,0.095,,
60,2019,230,1800,6.766,65.64,0.049,0,0.91,0.91,6.91,6.878,36.83,2.74,41.59,0.027,,
60,2019,230,1900,4.922,76.8,0.19,0,0.551,0.551,6.92,6.905,0.727,1.777,15.2,0,,
60,2019,230,2000,3.693,83.7,1.75,0,-0.62,-0.62,6.913,6.909,0,0.953,3.303,0,,
60,2019,230,2100,2.398,88.6,18.31,0,-1.621,-1.621,6.884,6.884,0,0.101,113.3,0,,
60,2019,230,2200,0.601,92.1,40.5,0,-2.585,-2.626,6.849,6.847,0,0.485,208.4,0,,
60,2019,230,2300,0.073,92.5,45.2,0,-2.368,-2.585,6.795,6.795,0,0.806,223.9,0,,
60,2019,230,2400,-0.49,93.3,47.64,0,-2.286,-2.408,6.745,6.745,0,0.73,231.1,0,,
60,2019,231,100,-0.831,93.5,52.21,0,-2.656,-2.656,6.689,6.689,0,0.222,256.7,0,,
60,2019,231,200,-0.573,92.7,55.65,0,-2.516,-2.656,6.638,6.638,0,1.516,227.3,0,,
60,2019,231,300,-1.283,92.6,52.48,0,-2.74,-2.74,6.587,6.587,0,0.586,239.8,0,,
60,2019,231,400,-1.799,93.6,17.67,0,-2.934,-2.934,6.527,6.527,0,1,237,0,,
60,2019,231,500,-1.825,93.2,8.15,0,-3.235,-3.235,6.466,6.466,0,0.802,235.8,0,,
60,2019,231,600,-0.349,91.8,19.05,0,-2.846,-3.267,6.411,6.411,0,1.957,243.8,0,,
60,2019,231,700,-0.512,90.5,12.18,0,-2.853,-2.903,6.344,6.344,0.109,2.3,246.9,0,,
60,2019,231,800,-0.327,88.5,9.33,0,-2.755,-2.901,6.29,6.29,40.36,1.981,250.6,0,,
60,2019,231,900,1.148,83,2.992,0,-2.305,-2.755,6.229,6.229,183.2,1.83,228.6,0.045,,
60,2019,231,1000,3.459,76.2,0.054,0,2.122,-2.305,6.175,6.174,316.9,2.381,235.9,0.091,,
60,2019,231,1100,6.066,65.91,0.049,0,5.129,2.122,6.128,6.128,441.8,2.451,237.7,0.153,,
60,2019,231,1200,9.13,59.26,0.02,0,9.23,5.129,6.104,6.104,526.9,1.175,229.2,0.219,,
60,2019,231,1300,11.67,51.75,0,0,10.7,9.15,6.116,6.103,562,0.54,266.7,0.259,,
60,2019,231,1400,12.5,48.28,0,0,9.99,9.99,6.174,6.116,542.1,1.155,324.9,0.257,,
60,2019,231,1500,12.53,50.52,0,0,7.77,7.67,6.26,6.174,464,2.538,5.406,0.223,,
60,2019,231,1600,12.28,50.88,0,0,6.289,6.289,6.352,6.26,352.8,2.789,359.8,0.173,,
60,2019,231,1700,11.07,53.31,0.001,0,4.301,4.301,6.46,6.352,202.7,2.623,355.4,0.096,,
60,2019,231,1800,8.82,59.17,0.037,0,1.834,1.834,6.538,6.46,37.4,1.572,349.4,0,,
60,2019,231,1900,6.711,65.5,0.063,0,-0.967,-0.967,6.599,6.538,0.81,0.754,359.4,0,,
60,2019,231,2000,3.597,76.7,0.812,0,-1.324,-1.411,6.621,6.596,0,0.501,211,0,,
60,2019,231,2100,1.947,87,3.317,0,-2.054,-2.054,6.61,6.61,0,0.685,221.4,0,,
60,2019,231,2200,1.14,89.6,7.75,0,-2.536,-2.567,6.583,6.583,0,0.572,222.5,0,,
60,2019,231,2300,2.215,83.4,1.713,0,-2.701,-2.701,6.543,6.543,0,0.609,239.9,0,,
60,2019,231,2400,1.786,83.6,1.435,0,-2.86,-2.86,6.484,6.484,0,0.404,233.3,0,,
60,2019,232,100,4.725,72.6,0.361,0,0.778,-2.86,6.439,6.439,0,1.84,242.9,0,,
60,2019,232,200,5.45,72.4,0.189,0,1.444,0.778,6.373,6.373,0,1.371,216.3,0,,
60,2019,232,300,4.744,75.6,0.199,0,1.416,1.286,6.34,6.338,0,1.29,207.1,0,,
60,2019,232,400,5.546,73.5,0.202,0,1.792,1.416,6.306,6.306,0,0.962,224.8,0,,
60,2019,232,500,5.867,71,0.612,0,1.247,1.138,6.294,6.294,0,1.026,230,0,,
60,2019,232,600,5.974,69,1.61,0,1.093,0.736,6.295,6.287,0,2.407,229.6,0,,
60,2019,232,700,6.181,70.1,5.902,0,1.769,1.093,6.284,6.284,0.042,2.284,236.9,0,,
60,2019,232,800,6.433,72,7.6,0,2.247,1.769,6.281,6.272,15.41,2.865,251.1,0,,
60,2019,232,900,7.67,72.4,17.32,0,4.352,2.247,6.278,6.277,117.1,2.689,256.9,0.029,,
60,2019,232,1000,8.28,76.5,42.51,0,5.709,4.352,6.291,6.278,142.1,2.229,262.6,0.071,,
60,2019,232,1100,9.86,73.9,14.61,0,7.37,5.709,6.31,6.286,151.5,1.152,293.5,0.08,,
60,2019,232,1200,10.04,77.9,92,0,8.27,7.37,6.356,6.31,154.4,1.182,8.17,0.08,,
60,2019,232,1300,10.03,83.7,99.3,0.2,8.94,8.1,6.408,6.356,230,2.371,346.1,0.102,,
60,2019,232,1400,11.55,73.2,53.07,0,10.41,8.94,6.493,6.408,454.5,3.768,319.6,0.182,,
60,2019,232,1500,11.56,71.6,50.61,0,8.37,8.08,6.584,6.493,356.9,4.875,317.2,0.151,,
60,2019,232,1600,12.05,66.3,14.26,0,7.84,7.84,6.696,6.584,292.7,5.441,311.8,0.14,,
60,2019,232,1700,11.44,69.7,40.49,0,6.804,6.804,6.793,6.696,131.3,4.457,319.5,0.064,,
60,2019,232,1800,10.4,75.4,101.1,0.2,5.64,5.64,6.881,6.793,27.34,2.544,331.3,0,,
60,2019,232,1900,9.24,83.7,97.6,1.6,5.296,5.296,6.949,6.881,0.352,0.523,25.79,0,,
60,2019,232,2000,8.75,89.2,92,1.4,5.407,5.296,6.998,6.949,0,0.888,25.59,0,,
60,2019,232,2100,8.4,92,90.8,1.8,5.229,5.217,7.05,6.998,0,0.398,76.4,0,,
60,2019,232,2200,8.65,91.8,91.6,2.2,5.425,5.229,7.08,7.05,0,0.599,121.5,0,,
60,2019,232,2300,8.76,91.8,89.4,1.8,5.503,5.425,7.11,7.08,0,0.772,131.7,0,,
60,2019,232,2400,8.88,91.8,91.5,0.8,5.422,5.422,7.13,7.11,0,0.79,79.9,0,,
60,2019,233,100,8.5,93.2,92.4,1.4,5.106,5.106,7.16,7.13,0,0.033,166.6,0,,
60,2019,233,200,8.13,94.6,92.3,1.2,5.082,4.972,7.19,7.16,0,0.281,200.8,0,,
60,2019,233,300,7.99,95.2,90.6,0.6,4.956,4.956,7.21,7.19,0,0.043,252.8,0,,
60,2019,233,400,7.92,95.5,91.3,0.4,4.743,4.743,7.23,7.21,0,0.021,224.4,0,,
60,2019,233,500,7.64,95.7,93,0.6,4.725,4.707,7.24,7.23,0,0.16,229.2,0,,
60,2019,233,600,7.59,95.8,92.9,0.2,4.822,4.663,7.25,7.24,0,0.531,244.5,0,,
60,2019,233,700,7.33,95.2,93.5,0,3.038,3.038,7.26,7.25,0.034,0.797,231.8,0,,
60,2019,233,800,6.07,95.2,94.2,0,2.98,2.01,7.27,7.26,15.76,0.077,257.5,0,,
60,2019,233,900,6.747,95.5,94.7,0,5.266,2.98,7.27,7.26,77.3,0.37,237.6,0,,
60,2019,233,1000,7.57,93.6,84.7,0,6.216,5.266,7.26,7.26,124.1,0.895,248.9,0.051,,
60,2019,233,1100,9.15,83.6,16.29,0,8.15,6.216,7.26,7.25,212.7,1.726,229.7,0.093,,
60,2019,233,1200,11.6,73.4,0.049,0,10.17,8.15,7.27,7.26,405.6,1.518,253.7,0.179,,
60,2019,233,1300,13.83,58.89,0.011,0,12.45,10.17,7.29,7.27,578.6,1.441,282.2,0.277,,
60,2019,233,1400,14.95,56.76,0,0,13.8,12.39,7.35,7.29,536.9,1.112,333,0.267,,
60,2019,233,1500,15.18,58.16,0.001,0,9.88,8.98,7.44,7.35,409.8,1.576,3.76,0.205,,
60,2019,233,1600,15.46,50.92,0,0,8.95,8.92,7.54,7.44,385.2,2.039,302.8,0.199,,
60,2019,233,1700,14.48,45.07,0,0,5.723,5.723,7.64,7.54,187.9,2.339,253.8,0.109,,
60,2019,233,1800,11.89,50.57,0.004,0,3.187,3.187,7.71,7.64,38.8,1.558,290.5,0.004,,
60,2019,233,1900,9.45,58.88,0.043,0,1.032,1.032,7.75,7.71,0.754,0.887,280.1,0,,
60,2019,233,2000,7.13,72.1,0.093,0,1.887,0.322,7.75,7.75,0,0.872,261.4,0,,
60,2019,233,2100,6.439,76.6,0.182,0,0.703,0.703,7.74,7.73,0,1.091,318.7,0,,
60,2019,233,2200,5.16,80.7,0.422,0,0.785,-0.215,7.7,7.7,0,0.425,259.1,0,,
60,2019,233,2300,4.669,79.8,0.153,0,2.157,0.785,7.65,7.65,0,1.024,224.6,0,,
60,2019,233,2400,4.531,82.8,24.37,0.2,2.315,1.824,7.59,7.59,0,0.988,206.7,0,,
60,2019,234,100,4.809,86.6,97.5,0.4,3.037,2.315,7.55,7.55,0,1.371,225.2,0,,
60,2019,234,200,4.967,90.8,97.3,1.8,3.034,2.975,7.51,7.51,0,1.367,221.6,0,,
60,2019,234,300,5.166,93.7,89.7,5.8,2.946,2.919,7.46,7.46,0,1.66,227.6,0,,
60,2019,234,400,5.315,93.7,88.1,0.2,3.076,2.821,7.41,7.41,0,2.814,240.3,0,,
60,2019,234,500,5.959,91.3,87,0,3.111,3.076,7.39,7.39,0,2.229,246.3,0,,
60,2019,234,600,6.043,90.4,79.3,1,3.509,3.04,7.37,7.37,0,1.746,250.1,0,,
60,2019,234,700,5.919,92.3,92.7,0.2,3.251,3.251,7.35,7.35,0.034,1.133,237,0,,
60,2019,234,800,6.138,91.6,93.5,0.2,3.429,3.251,7.34,7.34,11.25,2.231,226.5,0,,
60,2019,234,900,6.663,89.3,82,0,3.816,3.429,7.32,7.32,73.8,1.813,227.4,0,,
60,2019,234,1000,8.46,85,11.63,0,6.882,3.733,7.31,7.31,211.5,1.536,253.5,0.082,,
60,2019,234,1100,10.88,79.1,0.05,0.2,9.62,6.882,7.31,7.3,315.6,1.168,244.5,0.137,,
60,2019,234,1200,13.84,65.4,0.018,0,14.73,9.62,7.32,7.31,543.2,0.729,277.6,0.259,,
60,2019,234,1300,14.84,59.81,0,0,12.2,12.08,7.37,7.32,659.5,2.747,316.1,0.316,,
60,2019,234,1400,14.85,55.76,0,0,11.93,11.48,7.46,7.37,540.3,3.419,309.1,0.272,,
60,2019,234,1500,15.35,51.58,0,0,9.1,9.1,7.57,7.46,464.1,3.105,298.1,0.248,,
60,2019,234,1600,14.45,52.28,0,0,9.03,8.47,7.68,7.57,274.2,2.616,297,0.158,,
60,2019,234,1700,13.05,58.84,0.132,0,7.13,7.13,7.78,7.68,119.2,2.72,322.1,0.065,,
60,2019,234,1800,11.58,64.92,0.998,0,6.075,6.075,7.85,7.78,24.83,1.629,341,0,,
60,2019,234,1900,9.94,76.3,90.8,0,4.493,4.493,7.9,7.85,0.436,0.512,0.319,0,,
60,2019,234,2000,9.12,75.8,60.11,0,3.134,3.134,7.94,7.9,0,0.246,321.8,0,,
60,2019,234,2100,8.24,78.3,0.169,0,2.449,2.126,7.94,7.94,0,0.305,211.7,0,,
60,2019,234,2200,7.29,82.2,0.532,0,1.207,1.207,7.94,7.94,0,0.297,224.1,0,,
60,2019,234,2300,6.837,82.5,0.549,0,2.69,1.207,7.92,7.92,0,1.13,249,0,,
60,2019,234,2400,6.395,81.2,0.655,0,0.315,0.315,7.88,7.88,0,0.717,183.8,0,,
60,2019,235,100,5.938,83.7,0.711,0,2.176,0.122,7.84,7.84,0,1.268,242,0,,
60,2019,235,200,5.544,83.6,0.475,0,0.898,0.898,7.8,7.8,0,1.604,226.5,0,,
60,2019,235,300,3.592,88.9,1.267,0,0.441,0.441,7.76,7.76,0,1.439,219.1,0,,
60,2019,235,400,3.423,89.1,1.586,0,0.257,-0.58,7.71,7.71,0,0.991,222.4,0,,
60,2019,235,500,2.983,88.9,1.627,0,-0.041,-0.041,7.66,7.66,0,1.105,231.2,0,,
60,2019,235,600,1.919,91.8,16.39,0,-0.182,-0.36,7.61,7.61,0,0.773,235.1,0,,
60,2019,235,700,2.137,92.1,16.33,0,-0.504,-0.504,7.55,7.55,0.109,1.137,240,0,,
60,2019,235,800,1.556,92.8,10.17,0,-0.174,-0.561,7.5,7.5,15.35,0.863,232.6,0,,
60,2019,235,900,3.535,89.8,1.754,0,2.761,-0.174,7.43,7.43,127,0.71,238.8,0.007,,
60,2019,235,1000,6.729,82.2,0.057,0,4.791,2.761,7.37,7.37,203.3,1.655,242.1,0.078,,
60,2019,235,1100,9.87,71.5,0.047,0,8.31,4.791,7.33,7.33,386.5,2.186,263.1,0.157,,
60,2019,235,1200,12.55,59.8,0.01,0,10.03,8.23,7.32,7.31,529.3,3.367,249.8,0.241,,
60,2019,235,1300,14.57,50.21,0,0,12.34,10.03,7.33,7.32,554.8,2.686,274.9,0.286,,
60,2019,235,1400,15.57,49.87,0,0,13.34,12.34,7.4,7.33,518.6,1.126,353.8,0.269,,
60,2019,235,1500,16.04,48.91,0,0,10.4,10.27,7.5,7.4,486.1,1.627,16.77,0.256,,
60,2019,235,1600,15.87,49.23,0.002,0,9.63,9.63,7.6,7.5,358.4,1.704,13.15,0.187,,
60,2019,235,1700,12.53,57.76,33.72,0.6,4.842,4.413,7.71,7.6,49.58,2.701,146.7,0.029,,
60,2019,235,1800,8.31,81.3,95.9,0.4,5.289,4.842,7.79,7.71,19.3,1.779,264.1,0,,
60,2019,235,1900,7.8,84,93,0.2,4.152,4.152,7.85,7.79,0.88,1.081,262.8,0,,
60,2019,235,2000,6.986,87,87.9,0,2.842,2.842,7.86,7.84,0,0.206,213,0,,
60,2019,235,2100,6.652,86.5,77.1,0,1.587,1.587,7.87,7.86,0,0.517,231.5,0,,
60,2019,235,2200,4.866,90.1,76,0,0.151,0.09,7.86,7.86,0,0.129,197.8,0,,
60,2019,235,2300,3.894,91.1,78.9,0,0.568,0.088,7.84,7.84,0,0.636,225.3,0,,
60,2019,235,2400,3.465,92.2,81.8,0,0.343,0.206,7.79,7.79,0,0.517,210.2,0,,
60,2019,236,100,3.679,91.1,79.4,0,0.102,0.102,7.74,7.74,0,1.483,231,0,,
60,2019,236,200,2.434,93.7,83.6,0,0.3,0.081,7.69,7.69,0,0.302,243.2,0,,
60,2019,236,300,1.596,94.3,88.1,0,-0.336,-0.356,7.63,7.63,0,0.373,218.4,0,,
60,2019,236,400,1.116,95.1,91.9,0,-0.766,-0.789,7.57,7.56,0,0.601,218.4,0,,
60,2019,236,500,0.362,95.5,95.1,0,-1.24,-1.24,7.5,7.5,0,0.285,225.6,0,,
60,2019,236,600,0.148,95.9,96.4,0,-1.615,-1.627,7.44,7.44,0,0.281,233.2,0,,
60,2019,236,700,-0.119,96.2,82.1,0,-2.191,-2.25,7.36,7.36,0.28,0.382,221.7,0,,
60,2019,236,800,0.084,96.4,60.29,0,-1.88,-2.311,7.29,7.29,59.89,0.57,220.4,0,,
60,2019,236,900,3.487,90.1,91,0.2,-0.584,-1.88,7.21,7.21,223.9,0.673,245.2,0.042,,
60,2019,236,1000,7.02,79.4,7.58,0,6.122,-0.584,7.15,7.15,356.7,1.047,232.1,0.122,,
60,2019,236,1100,10.48,68.83,0.024,0,9.16,6.122,7.11,7.11,459.4,0.33,324.7,0.197,,
60,2019,236,1200,11.93,61.54,0,0,12.14,9.16,7.09,7.09,544.1,0.803,41.07,0.248,,
60,2019,236,1300,13.42,58.7,0,0,12.11,12.11,7.15,7.09,577.7,1.479,61.61,0.275,,
60,2019,236,1400,13.4,62.5,0,0,9.83,9.83,7.22,7.15,550.3,3.369,58.99,0.25,,
60,2019,236,1500,12.76,64.82,0.001,0,8.19,8.13,7.32,7.22,480,3.934,56.12,0.21,,
60,2019,236,1600,12.24,65.33,0.007,0,6.871,6.871,7.43,7.32,353,3.63,58.6,0.155,,
60,2019,236,1700,11.16,70.6,0.023,0,5.632,5.632,7.51,7.43,206,3.059,57.66,0.077,,
60,2019,236,1800,9.32,78,0.289,0,2.907,2.907,7.55,7.51,42.09,1.572,57.55,0,,
60,2019,236,1900,6.473,87.9,17.04,0,0.388,0.388,7.63,7.55,1.291,0.16,177.9,0,,
60,2019,236,2000,4.696,92.6,56.79,0,-0.153,-0.236,7.64,7.61,0,0.389,224.7,0,,
60,2019,236,2100,3.798,94.2,71.8,0,-0.126,-0.704,7.6,7.6,0,0.193,230.7,0,,
60,2019,236,2200,3.647,95.1,78,0,1.502,-0.126,7.56,7.54,0,0.374,244.6,0,,
60,2019,236,2300,3.618,94.7,80.6,0,0.864,0.732,7.49,7.49,0,0.928,230.8,0,,
60,2019,236,2400,3.157,94.7,82.5,0,0.623,0.426,7.44,7.44,0,0.934,239.8,0,,
60,2019,237,100,2.495,95.2,90.6,0,-0.927,-0.927,7.41,7.41,0,0.717,226.1,0,,
60,2019,237,200,1.712,95.8,96.7,0,-1.197,-1.197,7.37,7.37,0,0.192,223.4,0,,
60,2019,237,300,1.46,96.3,97.8,0,-1.676,-1.676,7.33,7.33,0,0.761,215.6,0,,
60,2019,237,400,2.198,95.6,98.4,0,-1.756,-1.756,7.26,7.26,0,0.407,223.7,0,,
60,2019,237,500,1.832,91.4,98.2,0,-2.353,-2.353,7.2,7.2,0,0.471,228.2,0,,
60,2019,237,600,4.712,80.6,97.3,0,-0.289,-2.353,7.13,7.13,0,1.557,228.3,0,,
60,2019,237,700,6.563,74.4,43.49,0,0.57,-0.289,7.07,7.07,0.545,1.738,237,0,,
60,2019,237,800,6.255,74,0.304,0.2,1.681,-0.38,7.02,7.02,42.87,0.965,229.4,0,,
60,2019,237,900,9.54,65.99,0.062,0,4.753,1.681,6.994,6.975,183.1,1.823,223,0.057,,
60,2019,237,1000,12.84,54.85,0.034,0,7.64,4.753,6.958,6.958,338.2,3.983,253.8,0.183,,
60,2019,237,1100,15.79,46.35,0.007,0,10.05,7.64,6.967,6.941,465,3.649,279.3,0.271,,
60,2019,237,1200,18.38,38.56,0.003,0,13.57,10.05,7.01,6.967,560.4,2.685,256.1,0.346,,
